서비스관리번호|유효시작일시|유효종료일시|작업조직 ID|작업업체명|작업업체 ID|관리서비스조직상태코드|
7261023021|20170717101736|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7262224842|20170717101739|99991231235959|7000002060|동수원Home센터|1003002245|10|
7278813365|20170717101742|99991231235959|7000002048|고양Home센터|1003002233|10|
7262224843|20151031144711|20170717101747|1000189014|마포Home고객센터|1003001192|10|
7261023021|20170701003350|20170717101736|7000002064|부천부평Home센터|1003002249|10|
7262224842|20151031142338|20170717101739|1000189014|마포Home고객센터|1003001192|10|
7242504508|20170713002818|20170717101743|7000002034|전남동부Home센터|1003002353|20|
7231598157|20130523172713|20170717101747|1000161514|부산서부Home고객센터|1003000854|10|
7262224843|20170717101747|99991231235959|7000002060|동수원Home센터|1003002245|10|
7231598157|20170717101747|99991231235959|7000002058|분당판교Home센터|1003002243|10|
7244948000|20170701015741|20170717101752|7000002337|동대구기업센터|1003002342|20|
7278814397|20170717101753|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278826818|20170717101759|99991231235959|7000002043|안산Home센터|1003002228|10|
7278814398|20170717101803|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278765614|20170717101810|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7256744466|20170717101815|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7247125583|20170701010001|20170717101816|7000002043|안산Home센터|1003002228|20|
7256744466|20170701011045|20170717101815|7000002024|대구남부/구미Home센터|1003002209|10|
7268690136|20170701005946|20170717101815|7000002022|경북동부Home센터|1003002207|20|
7278765615|20170717101819|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7245191857|20170701012615|20170717101820|7000002081|세종Home센터|1003002266|20|
7278724986|20170717101820|99991231235959|7000002080|충남중부Home센터|1003002265|10|
7256751844|20170717101822|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7268839005|20170717101827|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7278827362|20170717101828|99991231235959|7000002055|강북Home센터|1003002240|10|
7247125585|20170701010001|20170717101831|7000002043|안산Home센터|1003002228|20|
7256751844|20170701011045|20170717101822|7000002024|대구남부/구미Home센터|1003002209|10|
7244948001|20170701015741|20170717101823|7000002337|동대구기업센터|1003002342|20|
7132778214|20170701002055|20170717101826|7000002013|부산사하Home센터|1003002198|20|
7268839005|20170701011045|20170717101827|7000002023|대구달서Home센터|1003002208|10|
7268839006|20170701011045|20170717101833|7000002023|대구달서Home센터|1003002208|10|
7278724987|20170717101833|99991231235959|7000002080|충남중부Home센터|1003002265|10|
7268839006|20170717101833|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7259620719|20170717101844|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278695194|20170717101848|99991231235959|7000002081|세종Home센터|1003002266|10|
7259620720|20170701011104|20170717101851|7000002073|대전북부Home센터|1003002258|10|
7268690137|20170701005946|20170717101838|7000002022|경북동부Home센터|1003002207|20|
7244966276|20160825150836|20170717101842|1000198418|제주Home고객센터(1)|1003001458|20|
7235974168|20130916141516|20170717101842|EP05450000|전주Home고객센터|0002030833|20|
7259620719|20170701011104|20170717101844|7000002073|대전북부Home센터|1003002258|10|
7228825399|20170701002055|20170717101847|7000002013|부산사하Home센터|1003002198|20|
7259620720|20170717101851|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7245191884|20170701012615|20170717101852|7000002081|세종Home센터|1003002266|20|
7278772832|20170717101857|99991231235959|1000161514|부산서부Home고객센터|1003000854|10|
7278785563|20170717101902|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785564|20170717101904|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785565|20170717101906|99991231235959|7000002334|서초기업센터|1003002339|10|
7260605583|20170701011307|20170717101907|7000002052|광진Home센터|1003002237|10|
7273655980|20170701010001|20170717101854|7000002043|안산Home센터|1003002228|20|
7235974167|20130911102550|20170717101857|EP05450000|전주Home고객센터|0002030833|20|
7244948002|20170701015741|20170717101901|7000002337|동대구기업센터|1003002342|20|
7228825400|20170701002055|20170717101903|7000002013|부산사하Home센터|1003002198|20|
7278772833|20170717101907|99991231235959|1000161514|부산서부Home고객센터|1003000854|10|
7260605583|20170717101907|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7273082681|20170717101908|99991231235959|7000002042|안양Home센터|1003002227|10|
7278785566|20170717101908|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785567|20170717101910|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785568|20170717101912|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785569|20170717101914|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785570|20170717101916|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785571|20170717101917|99991231235959|7000002334|서초기업센터|1003002339|10|
7273082682|20170701003320|20170717101918|7000002042|안양Home센터|1003002227|10|
7247125584|20170701010001|20170717101908|7000002043|안산Home센터|1003002228|20|
7273082681|20170701003320|20170717101908|7000002042|안양Home센터|1003002227|10|
7270023951|20160825154318|20170717101910|1000198418|제주Home고객센터(1)|1003001458|20|
7273082682|20170717101918|99991231235959|7000002042|안양Home센터|1003002227|10|
7278785572|20170717101919|99991231235959|7000002334|서초기업센터|1003002339|10|
7257284130|20170717101920|99991231235959|7000002070|영동춘천Home센터|1003002255|10|
7278785573|20170717101921|99991231235959|7000002334|서초기업센터|1003002339|10|
7245192309|20170701012615|20170717101923|7000002081|세종Home센터|1003002266|20|
7278785574|20170717101923|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785575|20170717101925|99991231235959|7000002334|서초기업센터|1003002339|10|
7278669471|20170717101926|99991231235959|7000002014|경남서부Home센터|1003002199|10|
7278785576|20170717101927|99991231235959|7000002334|서초기업센터|1003002339|10|
7278775490|20170717101929|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278785577|20170717101929|99991231235959|7000002334|서초기업센터|1003002339|10|
7244948003|20170701015741|20170717101930|7000002337|동대구기업센터|1003002342|20|
7278785578|20170717101931|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785579|20170717101933|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785580|20170717101935|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785581|20170717101937|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785582|20170717101939|99991231235959|7000002334|서초기업센터|1003002339|10|
7278775491|20170717101939|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278785583|20170717101941|99991231235959|7000002334|서초기업센터|1003002339|10|
7278795364|20170717101942|99991231235959|7000002034|전남동부Home센터|1003002353|10|
7278785584|20170717101943|99991231235959|7000002334|서초기업센터|1003002339|10|
7278766123|20170717101945|99991231235959|7000002044|송파Home센터|1003002229|10|
7278785585|20170717101945|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785586|20170717101947|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785587|20170717101949|99991231235959|7000002334|서초기업센터|1003002339|10|
7267949761|20170701011307|20170717101950|7000002048|고양Home센터|1003002233|20|
7257284130|20170701010008|20170717101920|7000002070|영동춘천Home센터|1003002255|10|
7235974569|20130911103845|20170717101920|EP05450000|전주Home고객센터|0002030833|20|
7245726806|20170713003150|20170717101920|7000002034|전남동부Home센터|1003002353|20|
7222949020|20170701003350|20170717101922|7000002064|부천부평Home센터|1003002249|20|
7222949021|20170701003350|20170717101946|7000002064|부천부평Home센터|1003002249|20|
7242142965|20170701011045|20170717101949|7000002023|대구달서Home센터|1003002208|20|
7278795365|20170717101951|99991231235959|7000002034|전남동부Home센터|1003002353|10|
7278785588|20170717101951|99991231235959|7000002334|서초기업센터|1003002339|10|
7131999028|20170717101952|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278785589|20170717101953|99991231235959|7000002334|서초기업센터|1003002339|10|
7278785590|20170717101955|99991231235959|7000002334|서초기업센터|1003002339|10|
7245192969|20170701012615|20170717101957|7000002081|세종Home센터|1003002266|20|
7278785591|20170717101957|99991231235959|7000002334|서초기업센터|1003002339|10|
7278576097|20170717102002|99991231235959|7000002065|인천남동Home센터|1003002250|10|
7278844122|20170717102004|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7131999027|20170701005946|20170717102005|7000002019|대구동부Home센터|1003002204|10|
7246864669|20170713002755|20170717101951|7000002034|전남동부Home센터|1003002353|20|
7131999028|20170701005946|20170717101952|7000002019|대구동부Home센터|1003002204|10|
7244948004|20170701015741|20170717101956|7000002337|동대구기업센터|1003002342|20|
7131999027|20170717102005|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278576098|20170717102008|99991231235959|7000002065|인천남동Home센터|1003002250|10|
7278776299|20170717102009|99991231235959|7000002074|천안Home센터|1003002259|10|
7278844123|20170717102013|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278882595|20170717102014|99991231235959|7000002048|고양Home센터|1003002233|10|
7246443480|20170713002819|20170717102018|7000002034|전남동부Home센터|1003002353|20|
7216566308|20170701003350|20170717102009|7000002064|부천부평Home센터|1003002249|20|
7122801307|20170701011307|20170717102013|7000002051|동대문Home센터|1003002236|20|
7278775492|20170717102020|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278853326|20170717102021|99991231235959|7000002017|경북북부Home센터|1003002202|10|
7278882596|20170717102023|99991231235959|7000002048|고양Home센터|1003002233|10|
7244948005|20170701015741|20170717102025|7000002337|동대구기업센터|1003002342|20|
7254144528|20170717102025|99991231235959|7000002052|광진Home센터|1003002237|10|
7278770267|20170717102028|99991231235959|7000002048|고양Home센터|1003002233|10|
7245193618|20170701012615|20170717102029|7000002081|세종Home센터|1003002266|20|
7227605595|20170701011104|20170717102030|7000002074|천안Home센터|1003002259|20|
7267949760|20170701011307|20170717102022|7000002048|고양Home센터|1003002233|20|
7254144528|20170701011307|20170717102025|7000002051|동대문Home센터|1003002236|10|
7275293369|20170701015058|20170717102030|7000002321|전북기업센터|1003002326|10|
7275293369|20170717102030|99991231235959|7000002321|전북기업센터|1003002326|10|
7220631207|20170717102031|99991231235959|7000002072|대전서부Home센터|1003002257|10|
7258985174|20170717102035|99991231235959|7000002070|영동춘천Home센터|1003002255|10|
7246443479|20170713002819|20170717102035|7000002034|전남동부Home센터|1003002353|20|
7278770268|20170717102037|99991231235959|7000002048|고양Home센터|1003002233|10|
7278857087|20170717102041|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7278713538|20170717102042|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278580405|20170717102043|99991231235959|7000002043|안산Home센터|1003002228|10|
7278162005|20170717102044|99991231235959|1000222393|부천부평Home고객센터|1003001779|10|
7278517818|20170708153136|20170717102045|7000002043|안산Home센터|1003002228|20|
7220631207|20170701011104|20170717102031|7000002073|대전북부Home센터|1003002258|10|
7244913512|20170701003350|20170717102034|7000002065|인천남동Home센터|1003002250|20|
7258985174|20170701011104|20170717102035|7000002073|대전북부Home센터|1003002258|10|
7278766124|20170717102046|99991231235959|7000002044|송파Home센터|1003002229|10|
7275293370|20170717102046|99991231235959|7000002321|전북기업센터|1003002326|10|
7278485526|20170717102047|99991231235959|7000002061|서수원Home센터|1003002246|10|
7248438909|20170717102047|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7244948006|20170701015741|20170717102049|7000002337|동대구기업센터|1003002342|20|
7278805946|20170717102051|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278844679|20170717102051|99991231235959|7000002022|경북동부Home센터|1003002207|10|
7278485527|20170717102055|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278162006|20170717102055|99991231235959|1000222393|부천부평Home고객센터|1003001779|10|
7235128602|20170717102056|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7275293371|20170717102059|99991231235959|7000002321|전북기업센터|1003002326|10|
7278795366|20170717102059|99991231235959|7000002034|전남동부Home센터|1003002353|10|
7278844680|20170717102100|99991231235959|7000002022|경북동부Home센터|1003002207|10|
7245193667|20170701012615|20170717102101|7000002081|세종Home센터|1003002266|20|
7278836928|20170717102103|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278944389|20170717102112|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7244948007|20170701015741|20170717102118|7000002337|동대구기업센터|1003002342|20|
7278486856|20170717102118|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7254144529|20170717102120|99991231235959|7000002052|광진Home센터|1003002237|10|
7254144529|20170701011307|20170717102120|7000002051|동대문Home센터|1003002236|10|
7275293370|20170701015058|20170717102046|7000002321|전북기업센터|1003002326|10|
7248438909|20170701011045|20170717102047|7000002026|부산북부Home센터|1003002211|10|
7235128602|20170701012306|20170717102056|7000002057|성북Home센터|1003002242|10|
7246975241|20170713002621|20170717102057|7000002034|전남동부Home센터|1003002353|20|
7275293371|20170701015058|20170717102059|7000002321|전북기업센터|1003002326|10|
7258647275|20170717102121|99991231235959|7000002028|부산동부Home센터|1003002213|10|
7278656061|20170717102127|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7136797177|20170701010001|20170717102134|7000002044|송파Home센터|1003002229|10|
7258647275|20170701014300|20170717102121|7000002028|부산동부Home센터|1003002213|10|
7246975240|20170713002630|20170717102131|7000002034|전남동부Home센터|1003002353|20|
7278521537|20170709151445|20170717102132|7000002043|안산Home센터|1003002228|20|
7136797177|20170717102134|99991231235959|7000002046|구로영등포Home센터|1003002231|10|
7245194049|20170701012615|20170717102135|7000002081|세종Home센터|1003002266|20|
7116566352|20170717102136|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7271608762|20170717102143|99991231235959|7000002048|고양Home센터|1003002233|10|
7256436938|20170701012615|20170717102146|7000002080|충남중부Home센터|1003002265|10|
7256436938|20170717102146|99991231235959|7000002080|충남중부Home센터|1003002265|10|
7244948008|20170701015741|20170717102147|7000002337|동대구기업센터|1003002342|20|
7247020093|20160303150827|20170717102136|EP05450000|전주Home고객센터|0002030833|20|
7116566352|20170701011307|20170717102136|7000002052|광진Home센터|1003002237|10|
7123514738|20170701011104|20170717102137|7000002073|대전북부Home센터|1003002258|20|
7268410031|20170701015330|20170717102138|7000002013|부산사하Home센터|1003002198|20|
7271608762|20170701011307|20170717102143|7000002048|고양Home센터|1003002233|10|
7278885037|20170717102149|99991231235959|7000002061|서수원Home센터|1003002246|10|
7256436939|20170701012615|20170717102153|7000002080|충남중부Home센터|1003002265|10|
7256436939|20170717102153|99991231235959|7000002080|충남중부Home센터|1003002265|10|
7278719306|20170717102203|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7240458098|20170701014300|20170717102204|7000002033|여수Home센터|1003002218|20|
7278521536|20170709150215|20170717102151|7000002043|안산Home센터|1003002228|20|
7277418866|20170714030014|20170717102156|7000002331|강북기업센터|1003002336|20|
7268410030|20170701015330|20170717102158|7000002013|부산사하Home센터|1003002198|20|
7234392870|20130731161659|20170717102158|EP02760000|SKNS_HRN(기업프리밴)|0002004704|20|
7263216431|20170701012306|20170717102158|7000002060|동수원Home센터|1003002245|20|
7245194076|20170701012615|20170717102209|7000002081|세종Home센터|1003002266|20|
7278809524|20170717102209|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7260065142|20170717102210|99991231235959|7000002038|익산군산Home센터|1003002223|10|
7278570791|20170717102212|99991231235959|7000002023|대구달서Home센터|1003002208|10|
7278650914|20170717102213|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7244948009|20170701015741|20170717102214|7000002337|동대구기업센터|1003002342|20|
7278886236|20170717102216|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278809525|20170717102218|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7260065143|20170701012306|20170717102220|7000002054|노원Home센터|1003002239|10|
7260065142|20170701012306|20170717102210|7000002054|노원Home센터|1003002239|10|
7247020094|20160303150932|20170717102213|EP05450000|전주Home고객센터|0002030833|20|
7267918771|20170701012306|20170717102216|7000002056|구리남양주Home센터|1003002241|20|
7260065143|20170717102220|99991231235959|7000002038|익산군산Home센터|1003002223|10|
7278570792|20170717102221|99991231235959|7000002023|대구달서Home센터|1003002208|10|
7278711661|20170717102222|99991231235959|7000002075|충남서부Home센터|1003002260|10|
7278650915|20170717102223|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278886237|20170717102226|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7217989728|20170717102231|99991231235959|7000002043|안산Home센터|1003002228|10|
7278711662|20170717102232|99991231235959|7000002075|충남서부Home센터|1003002260|10|
7254688832|20170701003350|20170717102233|7000002067|인천남부Home센터|1003002252|10|
7270952572|20161004135552|20170717102231|1000189014|마포Home고객센터|1003001192|20|
7217989728|20170701010001|20170717102231|7000002043|안산Home센터|1003002228|10|
7110191115|20170701011104|20170717102232|7000002073|대전북부Home센터|1003002258|20|
7254688832|20170717102233|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278803793|20170717102234|99991231235959|7000002323|서부산기업센터|1003002328|10|
7278767875|20170717102237|99991231235959|7000002034|전남동부Home센터|1003002353|10|
7278863286|20170717102239|99991231235959|7000002081|세종Home센터|1003002266|10|
7278808927|20170717102244|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7245194512|20170701012615|20170717102245|7000002081|세종Home센터|1003002266|20|
7278767876|20170717102246|99991231235959|7000002034|전남동부Home센터|1003002353|10|
7236056948|20170701011307|20170717102246|7000002051|동대문Home센터|1003002236|10|
7278886238|20170717102236|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7236056948|20170717102246|99991231235959|7000002051|동대문Home센터|1003002236|10|
7244948010|20170701015741|20170717102239|7000002337|동대구기업센터|1003002342|20|
7278784811|20170717102247|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278785801|20170717102249|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278753454|20170717102251|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278818336|20170717102253|99991231235959|7000002015|경남김해Home센터|1003002200|10|
7278785802|20170717102258|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278818337|20170717102302|99991231235959|7000002015|경남김해Home센터|1003002200|10|
7278839150|20170717102302|99991231235959|7000002053|의정부Home센터|1003002238|10|
7278753455|20170717102302|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7268323099|20170701012306|20170717102304|7000002060|동수원Home센터|1003002245|20|
7278681912|20170717102248|99991231235959|7000002043|안산Home센터|1003002228|10|
7278681913|20170717102258|99991231235959|7000002043|안산Home센터|1003002228|10|
7270952571|20161004135112|20170717102252|1000189014|마포Home고객센터|1003001192|20|
7278659127|20170717102306|99991231235959|7000002042|안양Home센터|1003002227|10|
7278659128|20170717102313|99991231235959|7000002042|안양Home센터|1003002227|10|
7278839151|20170717102314|99991231235959|7000002053|의정부Home센터|1003002238|10|
7278651296|20170717102315|99991231235959|7000002048|고양Home센터|1003002233|10|
7278830916|20170717102318|99991231235959|7000002048|고양Home센터|1003002233|10|
7278819845|20170717102320|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278737153|20170717102323|99991231235959|7000002042|안양Home센터|1003002227|10|
7278830917|20170717102330|99991231235959|7000002048|고양Home센터|1003002233|10|
7263216430|20170701012306|20170717102331|7000002060|동수원Home센터|1003002245|20|
7278737154|20170717102332|99991231235959|7000002042|안양Home센터|1003002227|10|
7278819846|20170717102334|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278863971|20170717102337|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7271861742|20170717102342|99991231235959|7000002065|인천남동Home센터|1003002250|10|
7245194536|20170701012615|20170717102343|7000002081|세종Home센터|1003002266|20|
7278861036|20170717102344|99991231235959|7000002042|안양Home센터|1003002227|10|
7241052166|20170713003155|20170717102347|7000002034|전남동부Home센터|1003002353|20|
7137069540|20140226004630|20170717102331|1000189014|마포Home고객센터|1003001192|20|
7241052164|20170713003155|20170717102331|7000002034|전남동부Home센터|1003002353|20|
7271861741|20170701003350|20170717102332|7000002067|인천남부Home센터|1003002252|10|
7271861741|20170717102332|99991231235959|7000002065|인천남동Home센터|1003002250|10|
7271861742|20170701003350|20170717102342|7000002067|인천남부Home센터|1003002252|10|
7238599822|20170717102348|99991231235959|7000002058|분당판교Home센터|1003002243|10|
7278385940|20170717102349|99991231235959|7000002057|성북Home센터|1003002242|10|
7104950616|20170717102352|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278380642|20170717102354|99991231235959|7000002042|안양Home센터|1003002227|10|
7239285449|20170701012306|20170717102357|7000002054|노원Home센터|1003002239|20|
7238599822|20170701003320|20170717102348|7000002039|강남Home센터|1003002224|10|
7234198257|20170701005946|20170717102352|7000002019|대구동부Home센터|1003002204|20|
7104950616|20170701003320|20170717102352|7000002040|시흥Home센터|1003002225|10|
7245172112|20170701011104|20170717102356|7000002073|대전북부Home센터|1003002258|20|
7267918770|20170701012306|20170717102356|7000002056|구리남양주Home센터|1003002241|20|
7131412762|20170701010001|20170717102359|7000002044|송파Home센터|1003002229|20|
7278380643|20170717102403|99991231235959|7000002042|안양Home센터|1003002227|10|
7106537549|20170717102404|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7278859057|20170717102405|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7232716301|20170717102406|99991231235959|7000002074|천안Home센터|1003002259|10|
7278673428|20170717102411|99991231235959|7000002071|원주Home센터|1003002256|10|
7278539401|20170714030209|20170717102411|7000002034|전남동부Home센터|1003002353|20|
7265858944|20160321152102|20170717102358|EP05450000|전주Home고객센터|0002030833|20|
7106537549|20170701005946|20170717102404|7000002020|대구북부Home센터|1003002205|10|
7232716301|20170701011104|20170717102406|7000002074|천안Home센터|1003002259|10|
7242478758|20170701005946|20170717102411|7000002019|대구동부Home센터|1003002204|20|
7278859058|20170717102412|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278735889|20170717102414|99991231235959|7000002041|강동하남Home센터|1003002226|10|
7245194548|20170701012615|20170717102415|7000002081|세종Home센터|1003002266|20|
7232716302|20170717102418|99991231235959|7000002074|천안Home센터|1003002259|10|
7278735890|20170717102420|99991231235959|7000002041|강동하남Home센터|1003002226|10|
7278784812|20170717102425|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278685614|20170717102425|99991231235959|7000002036|광주남부Home센터|1003002221|10|
7239285450|20170701012306|20170717102426|7000002054|노원Home센터|1003002239|20|
7246570360|20170701011307|20170717102415|7000002048|고양Home센터|1003002233|20|
7232716302|20170701011104|20170717102418|7000002074|천안Home센터|1003002259|10|
7245056835|20170701010001|20170717102419|7000002044|송파Home센터|1003002229|20|
7244954797|20170701010001|20170717102421|7000002047|관악Home센터|1003002232|20|
7244947076|20170701015741|20170717102428|7000002337|동대구기업센터|1003002342|20|
7278784241|20170717102430|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7271533663|20170717102435|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7278784242|20170717102437|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278531867|20170717102443|99991231235959|7000002054|노원Home센터|1003002239|10|
7100077383|20170701010001|20170717102446|7000002044|송파Home센터|1003002229|20|
7278539402|20170714030209|20170717102430|7000002034|전남동부Home센터|1003002353|20|
7242367833|20170701010001|20170717102432|7000002044|송파Home센터|1003002229|20|
7260499108|20170701005946|20170717102433|7000002019|대구동부Home센터|1003002204|20|
7271533663|20170701012306|20170717102435|7000002056|구리남양주Home센터|1003002241|10|
7245194570|20170701012615|20170717102446|7000002081|세종Home센터|1003002266|20|
7278868692|20170717102447|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278531868|20170717102450|99991231235959|7000002054|노원Home센터|1003002239|10|
7278838601|20170717102453|99991231235959|7000002076|대전남부Home센터|1003002261|10|
7278811019|20170717102456|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7222632766|20170701015330|20170717102457|7000002013|부산사하Home센터|1003002198|20|
7117635615|20170701010001|20170717102449|7000002043|안산Home센터|1003002228|20|
7246570359|20170701011307|20170717102449|7000002048|고양Home센터|1003002233|20|
7233107074|20170701012306|20170717102452|7000002060|동수원Home센터|1003002245|20|
7268704685|20170701012306|20170717102454|7000002054|노원Home센터|1003002239|20|
7244947077|20170701015741|20170717102457|7000002337|동대구기업센터|1003002342|20|
7278868693|20170717102458|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278838602|20170717102500|99991231235959|7000002076|대전남부Home센터|1003002261|10|
7278707344|20170717102501|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278713539|20170717102504|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278855661|20170717102507|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7278811020|20170717102508|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278861841|20170717102510|99991231235959|7000002059|용인Home센터|1003002244|10|
7278707345|20170717102511|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278663230|20170717102515|99991231235959|7000002069|청주Home센터|1003002254|10|
7278885038|20170717102515|99991231235959|7000002061|서수원Home센터|1003002246|10|
7277434888|20170701002055|20170717102516|7000002017|경북북부Home센터|1003002202|10|
7277434888|20170717102516|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7245194587|20170701012615|20170717102517|7000002081|세종Home센터|1003002266|20|
7278861843|20170717102520|99991231235959|7000002059|용인Home센터|1003002244|10|
7278855662|20170717102520|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7232263323|20170717102524|99991231235959|7000002027|경남양산Home센터|1003002212|10|
7277434889|20170717102524|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7244947078|20170701015741|20170717102525|7000002337|동대구기업센터|1003002342|20|
7239285448|20170701012306|20170717102526|7000002054|노원Home센터|1003002239|20|
7135758099|20170701010001|20170717102517|7000002044|송파Home센터|1003002229|20|
7218172380|20170701010001|20170717102518|7000002047|관악Home센터|1003002232|20|
7245172111|20170701011104|20170717102521|7000002073|대전북부Home센터|1003002258|20|
7223192444|20170701015330|20170717102522|7000002013|부산사하Home센터|1003002198|20|
7277434889|20170701002055|20170717102524|7000002017|경북북부Home센터|1003002202|10|
7232263323|20130608100102|20170717102524|1000161514|부산서부Home고객센터|1003000854|10|
7278663231|20170717102527|99991231235959|7000002069|청주Home센터|1003002254|10|
7232263325|20170717102531|99991231235959|7000002027|경남양산Home센터|1003002212|10|
7278784905|20170717102536|99991231235959|7000002054|노원Home센터|1003002239|10|
7273711567|20170717102537|99991231235959|7000002050|성동Home센터|1003002235|10|
7232263326|20130608101654|20170717102539|1000161514|부산서부Home고객센터|1003000854|10|
7131440442|20170701005946|20170717102531|7000002019|대구동부Home센터|1003002204|20|
7232263325|20130608101549|20170717102531|1000161514|부산서부Home고객센터|1003000854|10|
7212790411|20170701010001|20170717102533|7000002044|송파Home센터|1003002229|20|
7273711567|20170701012306|20170717102537|7000002059|용인Home센터|1003002244|10|
7222414134|20170717102543|99991231235959|7000002021|대구서부Home센터|1003002206|10|
7278888368|20170717102543|99991231235959|7000002057|성북Home센터|1003002242|10|
7278784906|20170717102544|99991231235959|7000002054|노원Home센터|1003002239|10|
7245195127|20170701012615|20170717102546|7000002081|세종Home센터|1003002266|20|
7273711568|20170717102547|99991231235959|7000002050|성동Home센터|1003002235|10|
7275501456|20170701005946|20170717102549|7000002022|경북동부Home센터|1003002207|10|
7232263326|20170717102539|99991231235959|7000002027|경남양산Home센터|1003002212|10|
7222414134|20170701011045|20170717102543|7000002024|대구남부/구미Home센터|1003002209|10|
7222632764|20170701015330|20170717102544|7000002013|부산사하Home센터|1003002198|20|
7273711568|20170701012306|20170717102547|7000002059|용인Home센터|1003002244|10|
7275501456|20170717102549|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7217724393|20170717102552|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278760441|20170717102554|99991231235959|7000002044|송파Home센터|1003002229|10|
